Oid	Name	Rank	Parent	Kingdom	Phylum	Class	Order	Suborder	Family	Genus	Species	FullName	Author	Year	SaproxylicStatus	Norway	Sweden	Finland	Denmark	Estonia	Latvia	Lithuania	Poland	England	Scotland	France	RealSpecies	SpeciesName	Synonyms	Comment	OtherDistribution	OptimisticLockField	GCRecord	ObjectType
{14600330-2B04-4156-90F6-8A6D81145997}	nigrinum	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{FBE5AF8C-DE78-4B06-A19C-2EDF68C4585F}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{A3CC0DFB-B64B-4EB9-ADD9-9FA1A86FB33E}	{FBE5AF8C-DE78-4B06-A19C-2EDF68C4585F}	{14600330-2B04-4156-90F6-8A6D81145997}	Agathidium nigrinum	Sturm, 1807	0	3	2	2	2	2	0	0	0	0	0	0	0		Agathidium nigrinum				0		15
{400D1167-27C7-4B52-BC4B-8A70410E4CC2}	urbana	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{8C1563D1-F82D-45FD-AFDE-2B89D3FA1154}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{B3961ECD-6F50-4810-89BF-7C23C8E3C8EB}	{8C1563D1-F82D-45FD-AFDE-2B89D3FA1154}	{400D1167-27C7-4B52-BC4B-8A70410E4CC2}	Anevrina urbana	(Meigen 1830)	0	0	2	2	2	2	0	0	0	0	0	0	0		Anevrina urbana				0		15
{2380F436-3D3D-4C3A-8CC2-8A7282936335}	croceus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{64EE9D09-1C41-448C-833A-78D20E0E5399}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{AED42834-B131-4F7C-BB80-6F109989413F}	{64EE9D09-1C41-448C-833A-78D20E0E5399}	{2380F436-3D3D-4C3A-8CC2-8A7282936335}	Diallactia croceus	(Kieffer 1894)	0	0	1	1	1	1	0	0	0	0	0	0	0		Diallactia croceus	Diallactes croceus Kieffer	"Penttinen 2006: Genus Diallactia is in need of revision; probably only two or three valid species in the genus"	France, Latvia ?	0		15
{EB3514F4-9F9A-422A-8F8A-8A8C6ACA594C}	castaneus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{9DF8EEC7-3DAE-43EB-A527-B618230F62D0}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{DC1BB921-D3C2-46CE-90F4-D8074078E881}	{9DF8EEC7-3DAE-43EB-A527-B618230F62D0}	{EB3514F4-9F9A-422A-8F8A-8A8C6ACA594C}	Sphaeriestes castaneus	(Panzer, 1796)	0	2	2	2	2	2	0	0	0	0	0	0	0		Sphaeriestes castaneus				0		15
{FB0ED938-F642-475D-B6B1-8A935A79A1BC}	stammeri	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{A017DDE4-E5B3-4410-B1C7-821FED322CE4}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{2215B0E3-3679-4641-B9BC-CC0279DAFE39}	{E5FE394D-F15A-422F-865E-69B3B6CF2A8C}	{A017DDE4-E5B3-4410-B1C7-821FED322CE4}	{FB0ED938-F642-475D-B6B1-8A935A79A1BC}	Urodiaspis stammeri	Hirschmann et Z.-Nicol, 1969	0	0	0	0	0	0	0	0	0	2	0	0	0		Urodiaspis stammeri				0		15
{78E6A31A-20B3-4D39-93F4-8A94A45D0CBF}	gossypina	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{E5C1593E-808B-410E-AE44-CB49878464ED}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{4E9D3A23-AFAA-44D9-97B8-7CF622918B98}	{664ECE3E-9889-4F4D-9733-C8E32F134BEC}	{CD3F3507-1237-4F71-8165-53B5966EFD1B}	{E5C1593E-808B-410E-AE44-CB49878464ED}	{78E6A31A-20B3-4D39-93F4-8A94A45D0CBF}	Hyphodontia gossypina		0	2	0	0	0	0	0	0	0	0	0	0	0		Hyphodontia gossypina				0		15
{F9BE3DDC-7CD2-4C2B-BC1E-8A95055060AD}	clavuligerum	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{6B3E250D-BE41-44C7-82EC-BCA7EF3F59B9}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{D8C4799E-A6B8-43B6-A0AC-7A01408D77FD}	{91B32813-913B-4E34-9B2A-1A46F36EE91D}	{54629E97-139F-4F92-AE08-5397582C02FE}	{6B3E250D-BE41-44C7-82EC-BCA7EF3F59B9}	{F9BE3DDC-7CD2-4C2B-BC1E-8A95055060AD}	Gloeocystidiellum clavuligerum		0	2	0	0	0	0	0	0	0	0	0	0	0		Gloeocystidiellum clavuligerum				0		15
{A41D38AC-9551-45A5-B51E-8AA6705A6714}	ruficollis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{4FD6B0C0-20DF-4219-9504-A092716DF501}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{12AAB51B-1EDA-4323-B811-2A0CE75EF2FA}	{4FD6B0C0-20DF-4219-9504-A092716DF501}	{A41D38AC-9551-45A5-B51E-8AA6705A6714}	Phryganophilus ruficollis	(Fabricius, 1798)	0	2	2	2	2	1	0	0	0	0	0	0	0		Phryganophilus ruficollis				0		15
{A84F60A6-95A1-40F2-8F24-8AA6C8EF9630}	trinotata	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{FA5D942F-3E90-4FF3-8900-8E0E7D26A316}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{392053E5-29A9-42CA-A236-626958E32484}	{FA5D942F-3E90-4FF3-8900-8E0E7D26A316}	{A84F60A6-95A1-40F2-8F24-8AA6C8EF9630}	Mycetophila trinotata	Stæger 1840	0	2	1	2	2	2	0	0	0	0	0	0	0		Mycetophila trinotata				0		15
{694D3BF8-352A-40CD-A3E1-8AAEFAD65C38}	Taphrorychus	{62253267-A76C-4326-9948-6A5BD50334C8}	{2E955F8C-3D69-4B5A-B81B-B8858374D52D}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{2E955F8C-3D69-4B5A-B81B-B8858374D52D}	{694D3BF8-352A-40CD-A3E1-8AAEFAD65C38}		Taphrorychus		0	0																	0		13
{5D98A482-84EA-4F50-8DD9-8ACA0CF4E8F7}	bifoliosum	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{82FCA8C7-3B8B-4AEB-9086-AC00A30EFD76}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{5BCC35B9-3495-4EDB-A420-55224BDC75FE}	{FB83A91B-FDC2-4B55-AAB5-04996AB6934F}	{82FCA8C7-3B8B-4AEB-9086-AC00A30EFD76}	{5D98A482-84EA-4F50-8DD9-8ACA0CF4E8F7}	Enemothrombium bifoliosum	(Canestrini, 1884)	0	0	2	0	0	0	0	0	0	0	0	0	0		Enemothrombium bifoliosum				0		15
{7CB4ED9F-AD4B-4487-8AC6-8AD3666BBC3D}	cuspidata	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{3C6444F0-7669-4914-95EA-B103AD10A7A7}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{2215B0E3-3679-4641-B9BC-CC0279DAFE39}	{8481AEE8-55B2-4304-A0AE-44C591FD194A}	{3C6444F0-7669-4914-95EA-B103AD10A7A7}	{7CB4ED9F-AD4B-4487-8AC6-8AD3666BBC3D}	Pleuronectocelaeno cuspidata		0	2	0	0	0	0	0	0	0	0	0	0	0		Pleuronectocelaeno cuspidata				0		15
{97E780CA-C961-4B05-986D-8ADDEE5D131C}	cembra	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{9E8CBDA9-7E3D-4BFB-AB51-C5F64DCB5A36}	{B8B18898-F17D-4346-8EC2-7663727141EF}	{9B6C9E05-8358-4C94-936D-AA5B60D2AEDB}	{901721D1-BFA1-4771-8F18-CD46495D3BC2}	{F4E1AB6D-9A54-4C2B-AF7F-83DF3E0EDE11}	{76211A67-6914-4A17-91DE-1CF937C56F86}	{9BB78536-AA0D-4A92-96B7-61A85F81AFF3}	{9E8CBDA9-7E3D-4BFB-AB51-C5F64DCB5A36}	{97E780CA-C961-4B05-986D-8ADDEE5D131C}	Pinus cembra		0	0	0	0	0	0	0	0	0	0	0	0	0		Pinus cembra				0		15
{CB7E4178-BB4B-48BF-8ABC-8B003CC05BB8}	flavescens	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{4DA17E1A-0599-4A83-A74C-3CD4A524DE4D}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{D8C4799E-A6B8-43B6-A0AC-7A01408D77FD}	{91B32813-913B-4E34-9B2A-1A46F36EE91D}	{87AB123F-9E56-4189-AFA5-776885AF7C9E}	{4DA17E1A-0599-4A83-A74C-3CD4A524DE4D}	{CB7E4178-BB4B-48BF-8ABC-8B003CC05BB8}	Diplomitoporus flavescens		0	2	0	0	0	0	0	0	0	0	0	0	0		Diplomitoporus flavescens				0		15
{FE413D87-E2F8-42D2-8AD2-8B003E764145}	Vanonus	{62253267-A76C-4326-9948-6A5BD50334C8}	{8E7C2C7B-C7B9-4D0D-A19E-7EF3C496BE90}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{8E7C2C7B-C7B9-4D0D-A19E-7EF3C496BE90}	{FE413D87-E2F8-42D2-8AD2-8B003E764145}		Vanonus		0	0																	0		13
{72AAFE02-9A24-4F4D-A58D-8B09CA220F8B}	littoreus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{F545F844-A1CA-42F1-A185-61B489D8C88A}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{7923B34C-4FB4-44A1-B487-817E66B6DD7E}	{F545F844-A1CA-42F1-A185-61B489D8C88A}	{72AAFE02-9A24-4F4D-A58D-8B09CA220F8B}	Sepedophilus littoreus	(Linnaeus, 1758)	0	3	2	2	2	2	0	0	0	0	0	0	0		Sepedophilus littoreus				0		15
{7E636D8A-94A4-470B-A9FC-8B0EEA6E3C1A}	alpina	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{B8D46E51-FE70-49CB-82B3-30C0E40E3E1C}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{D29825ED-522B-40E9-B433-8D99BD68F5D8}	{B8D46E51-FE70-49CB-82B3-30C0E40E3E1C}	{7E636D8A-94A4-470B-A9FC-8B0EEA6E3C1A}	Rosalia alpina	(Linnaeus, 1758)	0	2	1	2	1	2	0	0	0	0	0	0	0		Rosalia alpina				0		15
{54756010-7768-4E61-82B0-8B0F85750E8B}	Mycetina	{62253267-A76C-4326-9948-6A5BD50334C8}	{182A253D-795B-408B-A21C-C43FB65510EE}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{182A253D-795B-408B-A21C-C43FB65510EE}	{54756010-7768-4E61-82B0-8B0F85750E8B}		Mycetina		0	0																	0		13
{E96D2D42-1D6C-47EB-8EE1-8B1E218078AD}	forsslundi	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{1B436727-FBF3-40BE-8385-509170C8FDE4}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{2215B0E3-3679-4641-B9BC-CC0279DAFE39}	{2F542911-3B13-4E18-A965-E5B48D26259B}	{1B436727-FBF3-40BE-8385-509170C8FDE4}	{E96D2D42-1D6C-47EB-8EE1-8B1E218078AD}	Zercon forsslundi	Sellnick, 1956	0	0	0	0	0	0	0	0	0	0	0	0	0		Zercon forsslundi				0		15
{9178BC7A-CC42-4394-9FD3-8B22BE6CFE6B}	frequens	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{C27F8F9D-8972-4FAC-BCAC-9F12D367C907}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{392053E5-29A9-42CA-A236-626958E32484}	{C27F8F9D-8972-4FAC-BCAC-9F12D367C907}	{9178BC7A-CC42-4394-9FD3-8B22BE6CFE6B}	Mycomya frequens	Johannsen 1910	0	0	1	1	2	2	0	0	0	0	0	0	0		Mycomya frequens				0		15
{7B20CFB6-40F7-4939-83BB-8B265714969E}	vegei	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{265E0872-D4EE-4FF5-9914-50D1EE3F7D7E}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{5BCC35B9-3495-4EDB-A420-55224BDC75FE}	{50606F11-B1BB-4A7B-9259-2977B6FECD88}	{265E0872-D4EE-4FF5-9914-50D1EE3F7D7E}	{7B20CFB6-40F7-4939-83BB-8B265714969E}	Pseudotriophtydeus vegei	André, 1980	0	5	0	2	0	0	0	0	0	0	0	0	0		Pseudotriophtydeus vegei				0		15
{A8DF598D-4FE4-4556-993E-8B27CA5F962D}	sciarina	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{EDFE3125-3D92-4750-8C12-C8FF894FC257}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{19604E4D-15D2-4E11-897E-93BD6A87A286}	{EDFE3125-3D92-4750-8C12-C8FF894FC257}	{A8DF598D-4FE4-4556-993E-8B27CA5F962D}	Zygoneura sciarina	Meigen 1830	0	2	2	1	2	1	0	0	0	0	0	0	0		Zygoneura sciarina				0		15
{EBAA2F04-637F-4C72-9082-8B3659DE6D60}	nytebodensis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{B2521E22-C0A5-4523-B3B0-A38B8775878D}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{5BCC35B9-3495-4EDB-A420-55224BDC75FE}	{50606F11-B1BB-4A7B-9259-2977B6FECD88}	{B2521E22-C0A5-4523-B3B0-A38B8775878D}	{EBAA2F04-637F-4C72-9082-8B3659DE6D60}	Tydeus nytebodensis	Momen, Lundquist, 1995	0	5	0	2	0	0	0	0	0	0	0	0	0		Tydeus nytebodensis				0		15
{8DF0D59F-D9B8-4C7F-A3DD-8B3B2AFEE35E}	Phallus	{62253267-A76C-4326-9948-6A5BD50334C8}	{ED20CFC2-52E6-4530-8301-C6F8F9DA9A2F}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{E825683F-38B2-4A88-8F4B-3488DC3F95E6}	{13CF077B-522E-49C4-A012-405AAFDDB0AE}	{ED20CFC2-52E6-4530-8301-C6F8F9DA9A2F}	{8DF0D59F-D9B8-4C7F-A3DD-8B3B2AFEE35E}		Phallus		0	0																	0		13
{B1E290F3-F6CA-4FD7-AE79-8B5139267EA4}	rubella	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{55ACE751-E7E3-45D9-BD72-1F2D53F734A6}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{E825683F-38B2-4A88-8F4B-3488DC3F95E6}	{13CF077B-522E-49C4-A012-405AAFDDB0AE}	{F694F31E-25D8-4059-8E2E-874B37B79C6E}	{55ACE751-E7E3-45D9-BD72-1F2D53F734A6}	{B1E290F3-F6CA-4FD7-AE79-8B5139267EA4}	Ramaria rubella		0	2	0	0	0	0	0	0	0	0	0	0	0		Ramaria rubella				0		15
{D9CE215A-9BB5-416C-A8CA-8B5AA30A1870}	cincta	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{886F1C64-3F50-454E-8A67-B80F355C7B5B}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{9BB70FA3-9774-4105-814E-D30FCB8311A4}	{886F1C64-3F50-454E-8A67-B80F355C7B5B}	{D9CE215A-9BB5-416C-A8CA-8B5AA30A1870}	Ula cincta		0	2	1	1	1	1	0	0	0	0	0	0	0		Ula cincta			Not in Fauna Europaea	0		15
{129FA8D8-5986-4524-B75A-8B66FFFD4E4B}	Chelacheles	{62253267-A76C-4326-9948-6A5BD50334C8}	{1F83C2BE-8656-4F5F-8224-A94F78398B33}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{5BCC35B9-3495-4EDB-A420-55224BDC75FE}	{1F83C2BE-8656-4F5F-8224-A94F78398B33}	{129FA8D8-5986-4524-B75A-8B66FFFD4E4B}		Chelacheles		0	0																	0		13
{98F01416-03A7-4927-85F5-8B67B31C4D39}	caesus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{EF93A124-4335-4AF1-A2AB-04313F5DAE11}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{CBCF94B4-A22E-45A9-80D4-442D93D01ACF}	{EF93A124-4335-4AF1-A2AB-04313F5DAE11}	{98F01416-03A7-4927-85F5-8B67B31C4D39}	Plegaderus caesus	(Herbst, 1792)	0	2	2	2	2	1	0	0	0	0	0	0	0		Plegaderus caesus				0		15
{174A319F-2819-400A-98A7-8B6A39C0268E}	pusilla	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{B26A22B8-F3E2-4A51-9339-78A2A746C164}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{26449392-5F23-4C55-BB69-10A2267F27BA}	{B26A22B8-F3E2-4A51-9339-78A2A746C164}	{174A319F-2819-400A-98A7-8B6A39C0268E}	Atomaria pusilla	(Paykull, 1798)	0	3	2	2	2	2	0	0	0	0	0	0	0		Atomaria pusilla				0		15
{5AE40E99-616B-49C3-A909-8B6C3BDDA979}	terminalis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{F9AF4FA7-1B69-4757-93E1-6B161EF47A6B}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{392053E5-29A9-42CA-A236-626958E32484}	{F9AF4FA7-1B69-4757-93E1-6B161EF47A6B}	{5AE40E99-616B-49C3-A909-8B6C3BDDA979}	Trichonta terminalis	(Walker 1856)	0	2	2	2	2	2	0	0	0	0	0	0	0		Trichonta terminalis				0		15
{94083073-8602-4C8F-8676-8B6F2CAE49AA}	berlesei	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{2B381475-BC3A-43EE-8C5E-43CF60BB834E}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{2215B0E3-3679-4641-B9BC-CC0279DAFE39}	{C5BA0F8D-0153-4B8C-9B95-F8ED403543CF}	{2B381475-BC3A-43EE-8C5E-43CF60BB834E}	{94083073-8602-4C8F-8676-8B6F2CAE49AA}	Lasioseius berlesei	Oudemans, 1938	0	3	2	0	0	0	0	0	0	2	0	0	0		Lasioseius berlesei				0		15
{C1EB80D2-C962-43C5-B4F1-8B934C4E54C8}	corticalis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{5D2A34A8-118E-4427-8D8F-0247751030AF}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{064C2DCF-4A56-49BB-9309-FF3FE32DF3B2}	{5D2A34A8-118E-4427-8D8F-0247751030AF}	{C1EB80D2-C962-43C5-B4F1-8B934C4E54C8}	Xylophilus corticalis	(Paykull, 1800)	0	2	2	2	2	2	0	0	0	0	0	0	0		Xylophilus corticalis				0		15
{6791719E-479D-4339-8D37-8B9C1AAE08AE}	adnexus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{14342DA1-C6FD-486F-9209-943339DF1694}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{7923B34C-4FB4-44A1-B487-817E66B6DD7E}	{14342DA1-C6FD-486F-9209-943339DF1694}	{6791719E-479D-4339-8D37-8B9C1AAE08AE}	Batrisodes adnexus	(Hampe, 1863)	0	2	1	2	2	2	0	0	0	0	0	0	0		Batrisodes adnexus				0		15
{8231B7A1-A265-4A3D-9E65-8B9D938FE47C}	flagellum	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{7A7E337C-9D44-4FB1-ADA9-66891DF090B1}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{691A186D-19B3-48CE-A0B1-E487B1DC1E24}	{C4149294-3AD0-49A9-BEB2-FB5C33396065}	{2D4EFDB1-2485-4E19-83A9-F14BE2F21C83}	{7A7E337C-9D44-4FB1-ADA9-66891DF090B1}	{8231B7A1-A265-4A3D-9E65-8B9D938FE47C}	Hericium flagellum		0	2	0	0	0	0	0	0	0	0	0	0	0		Hericium flagellum				0		15
{DC57339F-0C00-4D1D-82BF-8BAD944D0B29}	Rozites	{62253267-A76C-4326-9948-6A5BD50334C8}	{9A09A29C-19D5-41C4-A351-F3EE315CC6C1}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{228CBFE6-5582-4244-806D-13765B3DFFB1}	{EFAD9EF5-DE33-47E4-9DE2-C5C4AD707AD8}	{9A09A29C-19D5-41C4-A351-F3EE315CC6C1}	{DC57339F-0C00-4D1D-82BF-8BAD944D0B29}		Rozites		0	0																	0		13
